id,Reviews
6667,东西还是不错的，很喜欢！物流速度也快，老板人很好，老板娘也很漂亮，还送了小礼物！有需要还会再来！好评
6668,一次性买两瓶，一瓶紫的一瓶绿的，好用，不卡粉
6669,防晒效果：不感觉效果很不错，略微一点点白，挺好的，搞活动买的比较实惠
6670,还没用 小小的一个 希望对混油敏感肌友好
6671,无法想象的差
6672,很棒的东西，包装也很好，是正品
6673,香味不持久。
6674,用了两张来评价，挺水润的，够用一段时间了
6675,****推荐的****熬夜霜，质地是绵绒感，很丝滑，不会油腻，很好用~.
6676,很水润，超级好用，我敏感肌肤，用完皮肤好润
6677,简直get不到～沾不干净～很难弄 很尴尬就是～可疼死了！
6678,虽然便宜。但是我觉得不实用，一点都不粘，还说不可剥拉，我用了一个上午，稍微一碰就掉了，说不碰硬物，我拿个纸巾擦个东西都能掉，有毛用啊。
6679,物流超快昨晚下的单早上一早就送到了。是正品
6680,好，老客户
6681,开都开不开，撬开的。。。浮
6682,异味很重，和我之前超市买的完全不一样，刺鼻，根本没法用
6683,这洗面奶是温和型的。这已经是我买的第二只了。真的很好用。
6684,好用，也不油，朋友强烈推荐的
6685,太腻了 不好闻 哎 难受
6686,今天到的，一共有8盒，每盒5个，多送了十片，很划算
6687,高颜值的小镜子，流沙款的很漂亮
6688,相信品牌
6689,还叫设计师？都没有平民的眼光好，一点都不好看，
6690,特意用了才来评价的，不错，下次就买你家了
6691,第二次购买了，很好用的一款洗面奶，泡沫丰富洗完脸也不干，送的香皂也很喜欢
6692,好，一直用这个牌子的，双十一价位就很给力
6693,这次真的有点不满意，才刚开始画，芯就断了。是不是卡奇色彩的眉笔都容易断，上次买的眉笔，都没有用到一个月，一直断芯。无语
6694,好评，一直用这个水。清爽不过敏，
6695,快递小哥一如即往的好服务，我用这款面膜不错，很服帖，支持
6696,宝贝收到，很好用，还会购买
6697,好用，特别好用，很滋润，之后上妆也很服帖，没啥毛病
6698,好评  **买东西速度快  有保证好评  **买东西速度快  有保证
6699,发货很快，东西还没有用，看着不错
6700,差评，不好用，涂上黏糊糊的，沾的短袖上到处都是，扔了
6701,一直用这款保湿，很好用！以前在实体店买，这两年在网上购买方便多了，今年双十一真的划算多了。
6702,**的就是快，东西很好，用着不错
6703,上妆效果：效果持久，色号很适合我，哑光妆感，打造无暇肌肤
6704,好用有效果，一直回购的精华，赶紧入手吧，早买早享受
6705,已经破损了 包装有问题 
6706,感觉还不错，用了再看效果！
6707,很大的一瓶，还是不错的
6708,色差很大，没有图中的效果，
6709,挺清爽的
6710,宝贝收到了，一直在用，吸收很快，不油腻，
6711,遮瑕不是太好
6712,收到货了，很满意，一如既往地选择他们家，客服茜茜也非常有耐心，满意😌
6713,很不错，物流很快！很喜欢！赞赞赞赞赞！一直在用云南白药牙膏！喜欢！
6714,老粉儿，继续支持
6715,一如既往的好，支持
6716,师父安利当然好用
6717,一直用这个牌子，效果棒棒哒，还有好多赠品，优秀优秀优秀
6718,太容易断了，，，下次不会买了
6719,一点也不好用。用的脸上都起痘了。那些好的评论都是骗人的。假的
6720,这个可能是最差的了，压根一点效果没有
6721,使用效果：超级好用，妈妈很喜欢。
6722,还行，很好用
6723,卡粉结块很严重，每次都把妆毁了，心好累
6724,****的非常好，活动力度也很大，一直在**买
6725,吸收情况：容易吸收！ 整体描述：外观还行 个人情况：油皮痘痘肌暗沉 滋润及保湿：保湿滋润空调房不要怕
6726,宝贝收到了！！ 超级无敌好用！！！ 也算油皮亲妈了，抹上哑光感十足，特别好。
6727,色号还是选错，但持妆能力确实很棒
6728,**种草总体来说还不错，比较干，好皮肤慎入，掉妆比较慢持妆效果不错
6729,还没用看包装还可以
6730,这个眼影真的建议不要买，粉质好差啊啊啊啊，一摸好厚一程，建议不买
6731,芯太细太短，一天断完了，太容易折，效果虽然不错，但是抵不住一天断一个眉笔，一不小心就断了，
6732,感觉还可以，送的东西也多，味道清香。
6733,很喜欢，买了很多次了
6734,已经买了很多次了，这次做活动又买了，还送了很多小礼物，物美价廉！补水很好！
6735,618活动买的，希望能淡化斑点
6736,第一次买****水和乳，成分表来看非常安全，用了2次还不错。
6737,还没上脸，在手上试了一下还可以。效果后续~
6738,第一次觉得买的对的，很开心
6739,很喜欢，又快
6740,特别棒，用起来特别服帖，而且很补水，物美价廉
6741,一直用这个牌子的，挺好用的，我我喜欢，很自然
6742,还没有用，先好评吧
6743,一直用这个 小支装的方便携带活动价和在日本买差不多
6744,第一次购买，还挺好用的
6745,挺好，一直在**买，快，质量还有保障。。。。。。。。。。
6746,用了几张很好!值得了
6747,好用 ，喜欢
6748,不错！送给妈妈的礼物
6749,指甲油确实喜欢 自己涂的 挺好看 喜欢  价格也合适 
6750,便宜没好货 ，或者自己不会用，一会断光了
6751,适合油皮用 挺好的
6752,一直在用 很好
6753,补水效果好，用后脸水润润的，味道清香，易吸收，做活动买的，很划算。
6754,买了三样东西都很好。物美价廉。 还送了小礼物。以后还会光顾。
6755,买一送一真的超级划算了！！囤两支慢慢用
6756,一直用挺不错
6757,差的要命，小瓶瓶里面的都是干的，
6758,颜值不错，换了新包装，还没用，**送货快，服务好质量不错，一如既往地支持**商城支持！
6759,看别人还送了东西  啥也没送不太开心
6760,个人感觉这个牌子的护肤品又便宜又好用
6761,老妈超级喜欢的喜欢的
6762,用完了才想起评论，补水效果特别好
6763,本场最佳-赠送的旅行袋，真的是太好看了≧﹏≦
6764,试用了下，没有任何气味，质地清爽，不知是否正品，用一段时间看
6765,老顾客，都好用
6766,扫码验了是正品，没有香味很放心，在手上试了一下抹开有小水珠很润。
6767,好用，不浮粉，下次还会购买，不错，
6768,上妆效果：干。 整体描述：差 
6769,很不错，又便宜。精华很多！
6770,我感觉挺好用的，黑头确实少了很多，用完不油腻也没有过敏，挺温和的，鼻头也没有什么紧绷感，会一直用下去的
6771,很锋利，大赞👍
6772,补水挺好的。
6773,东西还可以！！！
6774,面膜很好用很实惠，下次还来买
6775,很好很好非常好特别好真真真真的特别好
6776,用了之后脸又红又痒
6777,听我同学介绍入手的，我算是干性皮肤吧，就是感觉涂上后有一点黏，防晒效果还是可以的。
6778,很好，非常补水保湿，不错不错
6779,油皮偏油，不推荐。
6780,之前在这买的爽肤水很好，和店里一样，刚好家里乳也不多了，年货节顺便买点，不错
6781,超多，真的炒鸡开心了，而且面膜精华也很足，味道也是香香的
6782,个人情况：完美
6783,不错很满意
6784,我是混油皮 用了空气霜后没有任何刺激 还不错
6785,效果很好，不卡粉，挺划算的，感觉美美哒
6786,听服帖，自然，关键价格便宜
6787,买给妈妈的，她说很喜欢
6788,很弱鸡，粉一点都不细腻，涂得很廉价粗糙的感觉。差评无疑了
6789,样式可以，就是太容易断了，一到就弄断了一支
6790,这次还是掉粉，有个刷子头还是歪的
6791,用着很好  很薄
6792,我之用过，真的好
6793,很棒很喜欢
6794,超级好吸收，很清爽不油腻，没有过敏
6795,挺好的，好吸收.。适合我的肤质
6796,面膜水水的，很好用，感觉脸不紧绷了
6797,夹子很方便上手，但不好夹卷&hellip;（可能手残）不过物美价廉。好评。
6798,一点遮暇效果都没有，妆也很容易花，感觉被骗了
6799,昨晚体验了一次，感觉挺好用的
6800,太油了，哈达一股油漆味，不好用
6801,干透需要很长时间很长时间 我等了10多分钟然后不小心碰到了就花了，，，持久度也一般 味道还特别大
6802,不好意思  我没有收到快递就这样
6803,特别软，今天用了一下，上妆很服帖
6804,回来就断了，🤬还很短。
6805,第一次购买，先买来看看质量，效果如何，表演妆面使用的，到货很及时，质量很赞，很满意，以后需要大量货就你们店进了～
6806,垃圾，分量少不说味道还重，果然不能贪图便宜
6807,抹到脸上发青，不用粉扑根本抹不开，不够持久
6808,正品还没开始用，送的小样吸收很快，不黏腻。早上起来皮肤亮了些，继续使用
6809,很喜欢，用后皮肤水水的，用完还会再买。
6810,推荐的很多 很想感受一下 有痘印 推开不油腻 很清爽 没有负担 希望祛痘印效果明显
6811,干皮 修饰润色效果很好 稍微有点腻 粘
6812,说实话，夹后没有太大区别，失望
6813,妆卸的蛮干净的。按压式又不会浪费。值得推荐
6814,脱毛蜡纸特别好用！推荐大家购物！还送我很多清蜡润肤棉👍🏽👍🏽
6815,挺好用，很滋润。也很自然。用了一段时间才来评的
6816,2次回购，不油滋润
6817,吸收情况：很好吸收  滋润及保湿：保湿效果不错 一直用它
6818,粉质很细腻
6819,面膜很好用很水润，价格也很实在，很喜欢
6820,不好  特别干  起皮一点都不自然用过一次就扔了
6821,很快，很方便，东西又实惠，很好！下次再购买。**商城ok！
6822,小小一只，很透气，其他后续追加！好评！
6823,还好还好，和实体店差不多
6824,自带的粉扑很廉价有一股刺鼻的塑料硅胶的味道，粉饼是过于香的肥皂味，粉质还算细没明显的颗粒
6825,东西收到了，首先包装非常，面膜还没有使用，用后追加吧！
6826,送老婆的，她很喜欢，牌子本身挺不错的，老婆反馈说好用
6827,一如既往的好！！！
6828,还不错哟
6829,还好吧  没有网上说的那么好
6830,好用，打call，推荐
6831,一下买了好多，很合适，估计都够一年的了
6832,本人干皮，真的太好用了，绝对的好评
6833,很好，多次购买，希望38节活动多多
6834,质量很好，用起来很舒服，朋友都说好看，值得购买
6835,还可以 清爽
6836,第三次购买了 是正品 用的特别好
6837,这个是第二次买了，活动买很划算的，面膜也很好用
6838,嗯，还行吧，用了一次，略带美白效果，小油(可能是错觉吧)，哈哈哈哈哈哈哈哈
6839,非常好用，祝店家生意兴隆。
6840,第一次用这个洗面奶，感觉还可以，等用段时间，在来追评
6841,太细了 刚试了一下就断了
6842,这个水真的挺好的，皮肤敏感用这真的不过敏。
6843,一扯就断😂😂
6844,618的力度真的超级大，超级划算
6845,包装的很好！非常不错！
6846,老顾客了，超满意，经济又实惠。够用长时间了，客服热心，**快递神速。赞
6847,角质层薄的妹子不推荐使用，我用完这几天脸颊特别疼，开始这种脱皮，脸颊红了，都不敢出门了。
6848,第二次购买了，补水保湿的效果不错，打算坚持使用，希望脸上皮肤能有所改善
6849,还不还不错，帮妈妈买的，已经买过很多次了，希望一直保证正品
6850,不太建议大家购买没有想象中那么好，非常不实惠
6851,非常好，很温和，比***那些好多了
6852,太阳花花嘻嘻超好用的！！表白表白！！！
6853,宝贝收到了，还没有用，期待它的效果，保质期稍短了些。
6854,面膜是第一次在网上购物，一直使用这个牌子，效果很好，卖家服务好，快递也给力
6855,好用 期待变白 更喜欢玻璃包装
6856,试过了，蛮清爽的，推荐
6857,混合偏干 好用！
6858,一直就喜欢这个牌子的隔离霜，不错
6859,控油效果真的好，味道淡淡的 喜欢上妆易推开 爱了
6860,这不是锋利，这是凹凸不平，出血中&hellip;&hellip;
6861,好评还送了15克小样和一支洗面奶，****家的产品好用
6862,第二次购买了 不错 物美价廉
6863,十分奈斯！喜欢，给姐妹安利了。
6864,挺好的  就是刚涂上有点油光满面的感觉涂上过一会儿会好点
6865,买过很多次了，没防护网太锋利了，这个感觉好些
6866,效果不错，不刺激皮肤，用后很舒服，好评
6867,很好用，保湿效果不错，粉质细腻推荐给大家！
6868,上妆效果：遮暇力比较强
6869,眉笔质量很好 这个价钱简直咯 赚到了哈哈哈
6870,***上看过来的，真的挺好用的
6871,第一次购买，洗面奶很好，清洁很干净，下次还会购买
6872,物有所值，快来购买吧！
6873,今天到了，早上试了一下。洗完脸上感觉很舒服。洗脸的时候，脸上好多脏东西都洗出来了。效果不错。值得购买
6874,宝贝收到了，颜色很好看，很容易涂匀包装也太好看了吧，喜欢
6875,当身体防晒还是不错的
6876,发货和物流都非常快 
6877,隔离效果很好、一直都在用
6878,还可以，能够起到遮暇的作用
6879,发货速度快，两天就到了，**买东西就是这样好，
6880,非常好  包装也很漂亮  客服也非常耐心
6881,和实体店的一样，但是价格比实体店便宜多了
6882,用了一段时间，效果不错
6883,补水效果很棒
6884,一直用这个牌子自己很喜欢
6885,小海葵服务非常好
6886,还不错，都购买几次了。
6887,防晒好用，起膜快
6888,买给妈妈的，希望好用！感谢客服小海狮的服务，帮我解决了许多难题！
6889,很划算，抢券买的
6890,一般，没什么用
6891,不好卡粉，还一百多块钱的东西啊，和几十块钱的差不多?
6892,水水的，很舒服，很清爽
6893,这款洁面乳很好用 洗好以后脸也不会紧绷 很舒服 而且买一送一很值
6894,颜色 真的 不好看！
6895,适合油皮，超控油，【干皮慎入！】遮瑕力度不错，一点点就可以铺很多，很棒
6896,快递很快 还没有用 看以后使用情况在来追加评价
6897,好评了再说
6898,我脸是很敏感的皮肤，爱过敏，这个敷了三天没事。挺好的，***老牌子了
6899,淡痘印效果大赞啊 很好抹开 不黏腻 满分满分
6900,很温和还不错
6901,这款面膜用过后非常好，价钱也给力，比实体店还优惠，以后就在**商城购买，放心实惠！
6902,洗面奶效果很好，不紧绷，不刺激，脸上滑滑的
6903,个人情况：25岁，混干，日常不化妆，化妆后会做二次清洁。 整体描述：还不错吧~没想到那么长一只~
6904,**送货很快，第一次购买这个产品，包装很到位，不错的！
6905,两瓶一大一小，小的做旅行装，总得来说还是可以的
6906,物流比蜗牛还慢
6907,一点也夹不翘
6908,真的很好用，吸收很快
6909,哑光 30毫升 很小一支 控油效果不错
6910,这是我一个用的一款洗面奶，很适合油性和混油的皮肤。晚上用最合适了，搭配上洗脸仪，会会洗的比较干净的。
6911,这款洗洁面乳很好用，味道温和，不刺激，泡沫丰富，洗过之后脸上不紧绷
6912,昨天用了，挺好的，淡妆卸得干净，量也大，性价比不错
6913,好用！很清爽！
6914,还不错，可以放心购买
6915,颜色不好看
6916,超级好看，画上闪闪的妆，超级合适！OMG买他！
6917,挺好的，感觉还挺好用的，价格实惠
6918,第一次用感觉非常好，吸收也很快，一点都不油腻，值得购买
6919,服务态度很好，说4号到，提前一天到，我很满意，等用完下次在给你买
6920,你家的面膜好用，我以后会经常在你家买的
6921,东西不错～
6922,买了送给老婆的挺喜欢的
6923,不是很喜欢这个味道
6924,东西好用，量也大谢谢卖家赠的旅行装
6925,质优价廉，送货速度快，服务好
6926,一直用这个隔离，非常好用。
6927,不油腻，挺适合油皮的，夏天很清爽，一会就吸收了
6928,很舒服，清爽的水，很喜欢啊
6929,一分钱买的，补水还可以，精华液也很多，不错
6930,包装很旧😒😒
6931,整体效果还是不错的。以前出痘痘，那时候我也用过一段时间。后面这个用后皮肤好些， 本来换一下牌子用的。还是不合适用回这个牌子。
6932,刚买的，学妹推荐的，挺好用的
6933,东西收到了，很好用
6934,活动购买很划算，送的小样出门携带也挺方便的！用了两瓶，斑点的确有淡化一点，皮肤有提亮一些，所以活动继续囤了。
6935,很好，效果很不错，用起来也不会油腻，很快就干，吸收的很快
6936,买了准备去海边用的。正好碰上做活动，好划算哇咔咔开心！保护我不要被大太阳晒黑好几度吧！！
6937,洗面奶不错，这个盖子设计太狗血，好难盖
6938,流动性很好，易推开，上脸也很清爽，效果还要用一段时间才明显
6939,买了给妈妈用的，妈妈一直用的这款，使用感还是不错的，活动的时候买还是蛮划算的
6940,挺适合油皮的，而且送了几瓶小样，开心
6941,很好用，不干，值得推荐。。。。
6942,保质期四年，买到手还剩两年，怪不得便宜了，应当提前告知不足四年的！
6943,还不错啦，挺滋润补水的，建议可以尝试
6944,卸妆水好用，不刺激，非常满意
6945,按压设计很有新意很方便。
6946,效果很好，自己试用了一下，感觉很好，好评
6947,很好用!值得拥有!
6948,这款***洗面奶不错哦  洗得干净不紧绷  这次一下囤了3支  赠了小样
6949,可以，小样也不错
6950,睫毛夹特别好用 也很方便 nice
6951,护肤品都用的***的，所补水，这款�妆水也很好用，用完不油，很清爽
6952,特别补水，挺好用的，经济实惠
6953,不好闻清洁度不够好
6954,洁面的效果很好，味道也挺好闻，非常喜欢
6955,感觉还挺不错的，不知道用过效果如何，若好的话会继续支持的。
6956,老婆一直在用的东西，好评，希望能一直有比较大的优惠
6957,补水效果特别好，敷完脸特别水润强烈推荐一下?????
6958,用完了特别的清爽、油皮改善了、特别的好用、
6959,一直用这款，赶上活动优惠屯起来吧?
6960,包装精美，产品好用，赠品不含糊
6961,已经在使用了，很满意，服贴不卡粉，很好。与哈利勒同学普通葡萄牙语哦什么加油站我说
6962,买了好多次了 好用
6963,不好用，垃圾
6964,用了长很多痘
6965,这个不知道真假咯，哦，就有一股那个酒精的味道一样的很，酒精的味道比较重
6966,垃圾的要死
6967,很漂亮、看起来质量不错👍发货速度快赞
6968,首先呢，包装不严，打开包装沾了很多粉，其次，定妆效果等于零，上妆后没注意，大概3个小时后，发现脸上都是粉块，本来是看***上说特别好用才买的，呵呵，扔了
6969,满意，一直在用玉兰家的
6970,活动买的价格实惠，还赠送了两小样
6971,总体不错，第一次回来竟然没有笔 就有个筒 又不发了一支 好上色 不要持久 还在便宜 好评哦
6972,盒子亮晶晶的很好看，非常的好用
6973,心情很不好！黑头纸都全部湿了！😡叫我怎么用
6974,太划算啦！使用感效果都是好好好好
6975,到好久了，用过两次，忘记来评价了，这款去黑头的是同学安利的，超好用，很喜欢哟💓
6976,还没用，看着不错，用完再来追评
6977,味道太大了
6978,敷上去很舒服，也很补水
6979,很好，第一次买****的，希望好用  过段时间再&hellip;&hellip;
6980,没想到拿到手都碎了。。。。
6981,优惠，希望是正品
6982,没想象中那么好
6983,还不错哦，色号刚刚好，上妆自然不假面 适合肤质：本人混油皮，用着还不错
6984,第一次用这个牌子的化妆品不知道怎么样，不过送的东西不少，还有客服小茜服务很好，用的好会再来
6985,干皮喜欢 夏天稍微有点点油
6986,不错 送货速度超快  用了一次 感觉不错
6987,特意用了几次才来评价，感觉很服贴自然，效果很好！
6988,听同事们讲这款CC气垫霜很好用，昨天果断下单买来，用后追加评论。
6989,以前一直是在实体店买的，这次网购跟实体店质量差不多，蛮好用，性价比高
6990,和图上描述不一样，很难涂开，一块一块的
6991,已经用了几天，还是很满意，我是油性皮肤，还可以
6992,挺好用的 不油腻
6993,二次购买，很好，面膜挺薄的，精华挺多的，用着也很舒服，
6994,超级滋润的油皮亲妈 还附送洁面 超级棒 超级喜欢
6995,回购了不错。夏天用可以，控油
6996,遮瑕效果好，本**肤发黄，用了之后感觉气色很好，自然
6997,还行，过后追评
6998,真的不要浪费钱了，不好用。
6999,并没有用 浪费钱
7000,今天收到，快递给力，用了在追评
7001,非常好特别补水
7002,非常非常的好用，都已经第二次购买了，值得信赖
7003,朋友介绍过来的，应该有效果
7004,买了好几次了，补水效果感觉还不错，就是优惠力度感觉没有以前大了！
7005,挺好用的，比较水润，上妆也挺容易，物流也很快。
7006,挺不错的，特意用过之后才来评价，一直用***护肤，实力圈粉！
7007,哈哈diy划算啊 颜色好看，每个色系分类很多跟美甲店一样，发现做了以后 发现省很多钱
7008,自从买了一次之后就爱上了，现在的***真的又大牌的魅力。以后就一直用这个了。棒
7009,氨基酸洗面奶收到了，效果不错，除螨杀菌去黑头，用了几次才来评价的，洗的很干净不紧绷，给个好评
7010,第一次用***的产品，希望效果好。趁着搞活动优惠买了挺多
7011,有点刺痛
7012,一点都不好
7013,好用，保湿
7014,超实惠，用了一下也不油腻，挺好的，信赖该品牌?? 美白效果不错，挺好
7015,这个牌子第二次购买了，特别好用补水效果杠杠滴！
7016,很满意。❤❤❤❤❤
7017,先是用妹妹的被种草的，但是我买回来用了以后觉得有些卡粉，不过习惯好评
7018,下午收到，刚刚敷了一片，很滋润、挺好的，快递速度很快，快递员态度很好。
7019,洗面奶泡沫细腻，用后脸部很清爽，不紧绷，祛痘效果也不错，满意
7020,之前女朋友买过用着还行挺补水的精华液挺多
7021,挺好的睫毛 很自然 结婚时化妆师用的 觉得满意特意要来的品牌名 哈哈
7022,活动买挺优惠的
7023,还送了两个替换的，不错
7024,我已经第二次在你家买了，用着皮肤很滋润，好多精华，特别喜欢，喜欢的MM们赶紧下手吧。
7025,妈妈用着很好，一直在用这个这个系列。现在买还送好多，很划算。
7026,上次买了一支清洗的很干净，看见有活动又马上囤了两支
7027,还没用，第一次买这个牌子的，希望不会让我失望，主要是挺实惠的
7028,是真品吗？昨晚上用了过敏！?
7029,给老婆买的，她一直都用这个牌子，挺好用的，超赞
7030,很不错，很容易推开，很大一支，还是比较实惠的
7031,失望，刀片不锋利，导致刮眉毛时候受伤，换了一个也是这样
7032,清爽不油腻，除了一丢丢贵，其他都很好
7033,很好，一直都用
7034,不错挺好用的，吸收快，不黏腻，水润度也很好，手上试涂了一下，涂完感觉就嫩了呢
7035,一直都是用这个面膜，感觉就在面膜与我的脸一样大，炒鸡喜欢
7036,是真的差，一点都不好
7037,味道很喜欢，洗完脸也很舒服 不干燥也不蜕皮，总之很满意的啦????
7038,物流快，包装很好，会回购！
7039,颜色不上色！飞粉！很恶心的粉质
7040,挺好，就是这个口不是能锁紧的
7041,特别好用。一直用的这个品牌，效果不错。
7042,面膜是第一次买，不过用过这面膜挺好的，还会回购的，相
7043,物流太慢了 而且快递还收了我6块 。。。。从没见过收费的。。。
7044,一直用的这个品牌，吸收也算挺好
7045,不错，洗完之后皮肤不紧绷，摸起来光滑，比较适合我干皮肤。
7046,货收到了，一点也不好，没想象中颜色那么好，本来退款了，商家还拒绝了，无所谓了就留下吧
7047,好容易断！！！！！！！买回来断了三次，这个眉笔就用不了了
7048,全部都撒出来了
7049,挺好用的 但是需要买一个收缩毛孔的 不买也可以超级好
7050,非常好用，
7051,宝贝收到了。buling的外表一眼就爱上了，颜色也都很美，爱了爱了
7052,吸收情况：吸收很快！ 滋润及保湿：保湿效果好
7053,送了很多小样，很好吸收，不油腻，期待效果，期待变白，哈哈😄
7054,生锈是什么鬼？
7055,买了水乳面霜，送了好多小样，很划算
7056,之前闺蜜说很好用，现在来买试试看
7057,不错，无负担
7058,胶条好硬，而且也不是很持久，几块钱的东西也就那样吧
7059,我一直用了两三年，很好用，细腻，遮红血丝，联系大家多多购买
7060,喜欢?，不油腻而且细腻均匀，用完很自然，大爱
7061,昨天下午收到的，今天早上就用了，挺好用的，是正品
7062,收到宝贝回家就打开了，好喜欢卖家细心，包装完整，还有好多赠品，味道不错，有需要的赶紧下手。
7063,一直在用的品牌，大爱
7064,东西收到了，正在用效果过段时间再说，看着还不错，旗舰店应该是真的东西，如果需要下次还会来。
7065,保湿效果好，裸妆不错
7066,很好用，用过的脸显得细致了很多
7067,以前买过感觉还可以应该是正品，赠品也很多，
7068,包装完美无缺、服务态度很好、东西还没有用、五星好评
7069,宝贝收到了，非常满足我的期待，用着也很好，包装也无损坏，用完一定再去购买
7070,支持****店，大品牌值得信赖是真品，以后还会继续购买的。
7071,已经买了N瓶了，很好用！性价比也很高！
7072,洗面奶很温和，泡沫丰富，洗的很干净，皮肤不紧绷，商家很贴心还送了一块香皂。很喜欢
7073,一直在用，感觉还是不错，这次还有小礼品，谢谢啦！还有快递小哥，今天下了雪如期送达，感谢！
7074,用了两次，感觉挺好了，洗完脸上感觉很光滑，补水效果很不错，
7075,本人大油皮，用了一天都没感觉出油，效果真的很不错，特别喜欢***的产品，实惠又好用
7076,不好  刀架是活动的  和发货照片不一样  少了两个螺丝固定
7077,不满意，中评吧
7078,一直用***的 很喜欢
7079,做活动买超划算 油皮用略油 用吸油纸吸一下表面的油一整天下来也没什么问题  防晒效果正在观察
7080,相信***，用着小样感觉还不错，正装还没用，用着滑滑的
7081,包装好看，挺好用的
7082,这个是自然色，遮瑕不是很好
7083,之前用过的！挺好用的！现在做活动的又买很多！很划算呀
7084,这个修眉刀很好用，第二次购买了。
7085,这款宝贝用起来很自然，质地保湿滋润，淡淡香味，值得回购，推荐
7086,朋友介绍使用的好品牌，个人皮肤比较干，用了这款洗面奶吸收特别好!!
7087,味道闻起来很舒服，使用感也不错，无功无过
7088,哑光效果，上妆效果很好！！！夏天适合我油皮
7089,一直信赖的产品，感觉皮肤变白了些，细腻了些。下单后第二天就收到了货，给快递点赞。
7090,先用这个卸妆了再用卸妆油卸一下，心里作用，感觉卸得挺干净的
7091,好用，特别湿润舒服还有弹力，补水效果没得说，做工细致，补水神器。
7092,面膜很好，很补水，用完了还会在买
7093,第二次买了，不腻很清爽，用起来很舒服所以明显用量也多了。
7094,用了几瓶了还行
7095,好用，一直用的***这个牌子，值的信赖，你们也可以下手实用哦哦
7096,用了起痘痘
7097,洗脸很舒服很彻底，不错，用一段时间看看，没什么问题还会继续回购
7098,买了超多的***，因为是峰峰代言的所以也特别喜欢！！！！
7099,一般般，不太容易干
7100,好大一瓶，还没用先好评
7101,物流很快，面膜用后感觉也特别的好，价格也很实惠，喜欢的可以试试哦
7102,片数多，能用好久了，**快递就是快，一直在**买买买，
7103,我是****家的真爱粉，用空了好多了，这个空气霜真的超爱，上脸瞬间哑光，在这闷热的夏天用简直不要太舒服，万年回购啊！
7104,宝贝收到了，产品非常的不好，简直就是个垃圾，我都扔了。
7105,没效果。都没吸出来
7106,上妆效果：浮粉 持久情况：很短踩雷 😂 
7107,遮暇效果很好，美白效果也不错，就是味道有点太香，如果没有香味就更好了！
7108,物流很给力~，买一送一抢的，价格还是优惠的。防晒常年都用，希望***可以好用到底
7109,试用了下 挺水润服帖的 稍微白了点接近自然色 爱白的美眉们建议选亮白色 还送了个替换芯 谢谢
7110,被吹爆的一款美白淡斑产品，确实值得入手，这次活动力度大，划算
7111,水太油了点，其他还好，一分钱一分货嘛
7112,宝贝收到了，二次回购，发货超快的，喜欢😍
7113,一直听说很好用就买了，试了试觉得不错
7114,很好，很喜欢
7115,很讨厌有一片面膜破了，水漏了一袋子
7116,垃圾，色差太大，还不上色
7117,还不错从13年开始用的***  保湿效果还不错
7118,效果不错，味道也是喜欢的那种，好用会再来(✪▽✪)期待
7119,很好.很喜欢
7120,刀片挺好那个刀架也太大了根本都用不上
7121,用了小样，还行吧
7122,是正品，活动划算，囤货的，一如既往
7123,吸收的还挺快，期待变白，痘印变浅
7124,一般，精华太少
7125,首先请各位仙女忽略我的大脸！ 其次这个睫毛梗是棉线的还是挺不错的！ 但是也太浓密了吧 戴上以后我吓了一跳！ 最后祝各位仙女暴富暴瘦 找到一个像彭于晏一样的男朋友❤️
7126,假睫毛还可以，，，就是胶水干，一疙瘩一疙瘩的。。。。
7127,多次购买的产品，很满意
7128,不好用，夹了很久睫毛还是没弯，一点效果都没有
7129,送了十片玻尿酸面膜，小脸敷上去刚刚好很平整，而且敷完以后脸上很舒服，吸收也很快
7130,很喜欢，这个价钱买到这么合适的真的真划算，而且很好晕开，比较喜欢。
7131,发货速度快宝贝是正品，满意
7132,味道反正不好闻
7133,感受不到效果
7134,我以前在专柜买过，和这个一样好用，不过这次的更优惠一些，用完下次还要买！！
7135,发来就是断的  我女朋友让我不要找事  但是还是给你差评
7136,比上次买的便宜一些，优惠一点，气味还好。
7137,还挺保湿的吧
7138,看图片是挺大的，收到货一看那么小
7139,补水效果太好啦，**买东西，早上下的单，下午就收到了！必须5星好评呀！现在只喜欢在**买东西啦！
7140,这次领券搞活动屯点货，宝贝不错，就是物流太慢了。
7141,颜色还都挺好看的
7142,东西收到几天了，还没有用，看评论效果不错，具体不知道，东西是挺便宜的，希望补水效果好
7143,**上看买的，让人失望得很呢，卡粉，一头热就买了，然后又不敢用，毕竟价格，
7144,***使用感非常好，经济实惠，送的小样也给力，白天空气爽，晚上经典***，完美！
7145,不油腻很清爽 送了四个小样很棒
7146,清爽不油腻
7147,应该是正品吧！一直用这个牌子。网上便宜很多
7148,看到做活动了，立即过来给妈妈买了一套，一直给妈妈买的****，很好用
7149,已经是回购啦，混油皮夏天用刚刚好，很喜欢，送的***的小样刚好可以冬天用，很完美
7150,几十年了，只用***，感觉挺好的，价格合适，且适合我的皮肤，应了那句合适的即是最好的。
7151,这款除螨效果是很好哦，洗了几次下来。有很明显的效果，黑头粉刺少了很多，我个人认为是很不错的
7152,618活动买的，已经收到啦，送了4个小的，加起来比正装的量还多，很划算～
7153,用了两片了，敷完滑滑的，待继续用看效果吧，99元买一送一同款
7154,打出的泡泡很细。
